Unnamed: 0,uid,user_city,item_id,author_id,item_city,channel,finish,like,music_id,duration_time,real_time,H,date
5000254,1537,25.0,481415,201271,32.0,0,0,0,2017.0,9,2019-10-22 23:38:20,23,2019-10-22
3946,57902,76.0,1559256,79112,54.0,0,0,0,25.0,20,2019-10-21 21:08:43,21,2019-10-21
3847171,3398,123.0,660140,341091,101.0,0,0,0,220.0,20,2019-10-29 11:34:54,11,2019-10-29
2751336,5195,271.0,1204724,50165,32.0,0,0,0,375.0,3,2019-10-04 19:40:23,19,2019-10-04
5634813,61978,301.0,15894,39529,70.0,0,1,0,1644.0,10,2019-10-03 04:53:41,4,2019-10-03
4869366,56549,175.0,169876,109,35.0,0,0,0,8315.0,10,2019-10-13 03:35:01,3,2019-10-13
2657019,33890,180.0,176751,29428,42.0,0,0,0,1795.0,10,2019-10-19 19:00:47,19,2019-10-19
5321746,12682,59.0,131766,1395,137.0,0,1,0,3572.0,9,2019-10-25 02:37:39,2,2019-10-25
2196980,7059,100.0,2913178,9070,297.0,0,1,0,7646.0,9,2019-10-24 00:37:17,0,2019-10-24
1989973,22632,31.0,75179,15481,197.0,0,1,0,1318.0,14,2019-10-25 19:19:19,19,2019-10-25
2942810,546,99.0,1517337,101929,79.0,0,0,0,2250.0,9,2019-10-14 04:55:43,4,2019-10-14
3118993,37106,140.0,1239638,249438,54.0,0,1,0,27371.0,10,2019-10-21 22:57:09,22,2019-10-21
2685487,17751,70.0,780263,213847,174.0,0,0,0,220.0,9,2019-10-23 15:03:08,15,2019-10-23
3705878,2761,17.0,662590,29038,20.0,0,0,0,115.0,10,2019-10-10 04:20:11,4,2019-10-10
5441188,9173,18.0,20264,4870,50.0,0,0,0,1327.0,10,2019-10-24 23:26:18,23,2019-10-24
5306870,28075,73.0,1212,320,44.0,0,1,0,10544.0,10,2019-10-26 21:05:28,21,2019-10-26
1924680,4194,31.0,1879007,138661,33.0,0,0,0,17285.0,7,2019-10-21 20:47:19,20,2019-10-21
535322,2076,6.0,64712,586486,22.0,0,0,0,12151.0,10,2019-10-27 05:20:34,5,2019-10-27
2016306,36382,33.0,322125,14167,140.0,0,1,0,3887.0,10,2019-09-29 02:00:44,2,2019-09-29
1973560,30787,56.0,2395440,6065,23.0,0,1,0,30.0,9,2019-10-24 03:55:07,3,2019-10-24
3635374,35673,40.0,36185,5859,238.0,0,1,0,727.0,3,2019-10-03 01:11:01,1,2019-10-03
2822651,14563,83.0,4829,17918,6.0,0,0,0,172.0,37,2019-10-13 06:57:38,6,2019-10-13
4632031,45448,66.0,448961,244238,45.0,0,0,0,53829.0,9,2019-10-11 17:08:05,17,2019-10-11
218675,33672,167.0,17257,3067,31.0,0,0,0,2261.0,9,2019-10-15 19:08:03,19,2019-10-15
4878389,25348,39.0,618284,14580,20.0,0,1,0,13467.0,9,2019-09-26 20:33:21,20,2019-09-26
1645861,30388,45.0,235216,35834,74.0,0,0,0,35.0,7,2019-10-02 21:17:49,21,2019-10-02
5439917,6472,237.0,1655207,121097,82.0,0,0,0,35.0,11,2019-10-23 19:54:39,19,2019-10-23
663362,19143,285.0,793648,14428,83.0,0,0,0,298.0,9,2019-10-27 19:44:06,19,2019-10-27
5768496,2417,110.0,127332,27573,63.0,0,0,0,4007.0,10,2019-10-22 20:47:56,20,2019-10-22
1664813,1107,36.0,209933,72739,39.0,0,0,0,254.0,9,2019-10-10 05:25:12,5,2019-10-10
2937488,41356,39.0,7715,5698,247.0,0,0,0,762.0,10,2019-10-16 02:50:09,2,2019-10-16
1342700,38312,31.0,2834983,35388,46.0,0,1,0,3946.0,35,2019-10-10 22:26:13,22,2019-10-10
24079,34464,46.0,555693,208240,22.0,0,1,0,57.0,11,2019-10-07 20:59:44,20,2019-10-07
4416433,3317,55.0,1797997,187184,112.0,0,0,0,43.0,10,2019-10-03 18:59:52,18,2019-10-03
4050617,14314,91.0,2908424,70137,17.0,0,1,0,22.0,7,2019-10-24 00:06:10,0,2019-10-24
4851589,57892,336.0,158086,13247,44.0,0,0,0,578.0,9,2019-10-23 00:46:26,0,2019-10-23
1760516,38830,41.0,88890,4045,30.0,0,1,0,8984.0,9,2019-10-15 01:14:43,1,2019-10-15
3353017,25197,144.0,17002,141306,137.0,0,1,0,51766.0,14,2019-10-27 09:06:42,9,2019-10-27
5643174,10263,99.0,195003,17846,267.0,0,1,0,175.0,10,2019-10-21 04:26:09,4,2019-10-21
1284123,18979,6.0,1000,782,13.0,0,0,0,2420.0,41,2019-10-08 22:59:43,22,2019-10-08
590769,2176,271.0,18524,6683,27.0,0,0,0,220.0,10,2019-10-26 05:29:11,5,2019-10-26
754741,16833,25.0,2756,5780,14.0,0,0,0,25.0,10,2019-10-25 19:30:13,19,2019-10-25
1580037,17645,69.0,62632,6131,90.0,0,1,0,636.0,10,2019-10-24 08:51:30,8,2019-10-24
4167475,685,133.0,649538,5173,82.0,0,0,0,6496.0,7,2019-10-29 05:48:42,5,2019-10-29
4205474,17707,8.0,651025,414332,68.0,0,1,0,994.0,6,2019-10-19 19:18:00,19,2019-10-19
385984,39165,156.0,1213738,41394,82.0,0,0,0,491.0,7,2019-10-22 10:36:12,10,2019-10-22
1376261,19420,47.0,2756,5780,14.0,0,1,0,25.0,10,2019-10-25 19:30:13,19,2019-10-25
2186023,9606,172.0,2907821,214237,209.0,0,0,0,1930.0,10,2019-10-24 01:12:36,1,2019-10-24
605016,2753,34.0,633227,3040,19.0,0,0,0,11898.0,10,2019-10-30 00:09:40,0,2019-10-30
4273127,21029,206.0,633635,10535,314.0,0,1,0,60.0,10,2019-10-29 23:29:45,23,2019-10-29
90392,14913,159.0,80184,7917,86.0,0,0,0,1525.0,4,2019-10-22 23:11:39,23,2019-10-22
1273843,14016,71.0,1909705,55287,135.0,0,0,0,1743.0,10,2019-09-29 06:00:54,6,2019-09-29
3918222,46593,43.0,292,7474,69.0,0,0,0,1680.0,9,2019-10-20 01:55:05,1,2019-10-20
3748304,42384,16.0,1209102,37442,6.0,0,0,0,762.0,19,2019-10-21 01:11:58,1,2019-10-21
2582117,3575,59.0,3862611,301108,120.0,0,1,0,18694.0,9,2019-10-26 03:00:55,3,2019-10-26
5846436,15096,44.0,4040302,463208,20.0,0,0,0,6089.0,10,2019-10-26 10:04:31,10,2019-10-26
3763778,3946,164.0,774278,71606,118.0,0,0,0,795.0,12,2019-10-24 08:55:34,8,2019-10-24
5407067,1458,208.0,10163,172,267.0,0,0,0,24727.0,10,2019-10-27 03:38:02,3,2019-10-27
4160389,46737,239.0,193032,86615,74.0,0,0,0,2701.0,10,2019-10-17 00:42:30,0,2019-10-17
775170,3964,30.0,104558,21487,35.0,0,0,0,416.0,10,2019-10-23 22:10:07,22,2019-10-23
917876,3575,59.0,157431,28894,4.0,0,0,0,23304.0,14,2019-10-26 03:12:22,3,2019-10-26
5757066,5897,6.0,716361,98658,113.0,0,0,0,325.0,10,2019-10-15 20:32:12,20,2019-10-15
5634436,6202,6.0,295656,143499,4.0,3,1,0,9494.0,10,2019-10-24 10:24:20,10,2019-10-24
4564156,29752,99.0,72831,5550,153.0,0,0,0,1283.0,10,2019-10-06 00:56:59,0,2019-10-06
2140503,8800,154.0,19068,3765,194.0,0,1,0,1221.0,7,2019-10-26 04:15:51,4,2019-10-26
3548170,14132,201.0,148942,746,42.0,0,0,0,7737.0,9,2019-09-29 22:28:46,22,2019-09-29
2967242,2674,137.0,489642,39219,146.0,0,0,0,2207.0,9,2019-10-23 05:37:56,5,2019-10-23
4565302,4228,240.0,116347,3267,84.0,0,1,0,240.0,10,2019-10-19 07:04:06,7,2019-10-19
437150,8526,25.0,7596,2191,41.0,0,1,1,578.0,9,2019-10-21 00:41:09,0,2019-10-21
1803216,9472,129.0,442191,16997,46.0,0,0,0,1303.0,13,2019-10-20 17:39:13,17,2019-10-20
1015032,3330,326.0,2342909,84846,51.0,0,0,0,43539.0,9,2019-10-22 19:08:03,19,2019-10-22
4477935,1275,103.0,1149637,696412,2.0,0,0,0,238.0,10,2019-10-29 20:16:21,20,2019-10-29
5516122,18176,159.0,815380,45059,23.0,0,0,0,6311.0,42,2019-10-24 19:04:01,19,2019-10-24
2182212,15188,138.0,93066,78639,105.0,0,0,0,1313.0,6,2019-10-26 07:39:04,7,2019-10-26
231389,2598,45.0,3529105,215286,218.0,0,0,0,238.0,9,2019-10-24 17:59:51,17,2019-10-24
5255053,2356,63.0,64739,37954,137.0,0,1,0,133.0,2,2019-10-10 01:45:10,1,2019-10-10
2018239,181,71.0,25237,45582,4.0,0,1,0,408.0,9,2019-10-25 02:35:25,2,2019-10-25
1828848,47837,57.0,3974814,22673,79.0,0,0,0,6243.0,10,2019-10-26 07:37:46,7,2019-10-26
2111361,43667,62.0,34201,1781,69.0,0,0,0,110.0,10,2019-10-09 09:03:25,9,2019-10-09
58130,20384,253.0,65294,43959,270.0,0,0,0,1684.0,6,2019-10-26 03:21:18,3,2019-10-26
1257169,48425,14.0,247419,43218,17.0,0,1,0,2646.0,10,2019-10-14 05:20:08,5,2019-10-14
4649649,30942,16.0,68107,236130,85.0,0,0,0,22.0,10,2019-10-25 00:55:24,0,2019-10-25
3009805,43948,25.0,971238,193611,105.0,0,0,0,60.0,42,2019-10-15 19:13:06,19,2019-10-15
859364,3567,251.0,980575,18608,148.0,0,0,0,372.0,9,2019-10-27 11:41:50,11,2019-10-27
4459335,44232,0.0,1223566,3110,52.0,0,0,0,4199.0,5,2019-10-01 08:43:47,8,2019-10-01
3998023,7613,97.0,3852240,215491,254.0,0,1,0,50723.0,10,2019-10-25 21:11:01,21,2019-10-25
2074848,33223,35.0,26978,4017,22.0,0,1,0,7.0,9,2019-10-24 07:11:03,7,2019-10-24
5116864,9795,19.0,17777,9572,22.0,0,0,0,115.0,11,2019-10-23 05:15:11,5,2019-10-23
5675922,47259,73.0,161826,32242,244.0,0,0,0,32.0,10,2019-10-25 01:51:07,1,2019-10-25
4481211,38914,203.0,709354,306824,24.0,0,0,0,220.0,10,2019-10-24 03:31:02,3,2019-10-24
5013137,15323,295.0,107075,15666,4.0,0,0,0,1746.0,10,2019-10-20 10:12:02,10,2019-10-20
1028813,10722,199.0,4,5515,146.0,0,0,0,162.0,18,2019-10-27 00:54:56,0,2019-10-27
3647777,2094,51.0,48144,74487,76.0,0,1,0,22.0,7,2019-10-26 08:55:41,8,2019-10-26
1440038,5030,38.0,2803719,2361,35.0,0,0,0,239.0,9,2019-10-22 19:40:38,19,2019-10-22
5181039,56894,269.0,2564784,457155,54.0,0,1,0,882.0,10,2019-10-22 21:46:56,21,2019-10-22
166466,58679,115.0,143084,4582,10.0,0,1,0,7269.0,20,2019-10-06 23:48:56,23,2019-10-06
2997949,13200,57.0,23128,3606,79.0,0,0,0,2134.0,7,2019-09-29 06:02:48,6,2019-09-29
5447802,6284,118.0,136972,11494,95.0,0,0,0,1625.0,33,2019-10-05 07:57:48,7,2019-10-05
2318695,22722,183.0,1281270,467369,1.0,0,1,0,43.0,9,2019-09-25 05:34:42,5,2019-09-25
1067713,37225,154.0,40836,27013,41.0,0,1,0,22.0,9,2019-10-23 05:29:36,5,2019-10-23
3065837,36017,167.0,2952260,43458,44.0,0,0,0,4373.0,10,2019-10-23 19:35:12,19,2019-10-23
4753841,3044,194.0,23275,411488,101.0,0,1,0,1219.0,7,2019-10-26 22:18:07,22,2019-10-26
3790697,1095,47.0,206996,62202,84.0,0,0,0,2650.0,10,2019-10-26 05:48:48,5,2019-10-26
5813509,10129,180.0,1817525,774770,26.0,0,0,0,68.0,10,2019-10-29 06:03:54,6,2019-10-29
1300576,44874,54.0,90930,17324,34.0,0,0,0,2504.0,9,2019-10-20 07:47:22,7,2019-10-20
2437671,45968,83.0,67253,3550,54.0,0,0,0,260.0,9,2019-10-21 02:41:52,2,2019-10-21
4605759,8440,56.0,55422,15686,34.0,0,0,0,845.0,9,2019-10-11 19:22:10,19,2019-10-11
2705973,2134,123.0,1005302,28065,33.0,0,1,0,1468.0,10,2019-10-29 05:05:16,5,2019-10-29
5739144,25273,181.0,261539,4070,69.0,0,0,0,683.0,16,2019-10-24 03:30:37,3,2019-10-24
2668493,9606,63.0,60416,10156,33.0,0,1,0,1738.0,40,2019-10-25 02:20:18,2,2019-10-25
2842225,3117,70.0,2603551,33811,10.0,0,1,0,68.0,10,2019-10-21 06:08:54,6,2019-10-21
5577149,9679,151.0,696837,10995,90.0,0,0,0,220.0,7,2019-10-28 01:42:40,1,2019-10-28
1508139,44402,19.0,4000728,170963,33.0,0,0,1,61240.0,10,2019-10-25 01:46:02,1,2019-10-25
3838342,44381,341.0,199504,482,69.0,0,0,0,3477.0,4,2019-10-14 08:10:40,8,2019-10-14
2013800,14087,62.0,1497665,117804,89.0,0,0,0,272.0,11,2019-10-13 20:08:46,20,2019-10-13
5086030,57939,40.0,2344,12268,197.0,0,0,0,989.0,11,2019-10-06 22:36:04,22,2019-10-06
4074913,20575,70.0,3298,7214,48.0,0,0,0,22.0,40,2019-10-25 20:04:24,20,2019-10-25
2852631,31537,153.0,68,843,1.0,0,0,0,680.0,10,2019-10-25 07:29:07,7,2019-10-25
2167190,30637,273.0,335231,303155,346.0,0,0,0,59.0,10,2019-10-19 06:14:59,6,2019-10-19
3413688,30526,207.0,1499761,498193,92.0,0,0,0,4968.0,2,2019-10-21 18:58:19,18,2019-10-21
3923643,33229,99.0,123821,137593,63.0,0,1,0,415.0,10,2019-10-23 06:19:34,6,2019-10-23
1085405,52968,35.0,1321863,473154,217.0,0,1,0,1842.0,2,2019-10-19 22:26:02,22,2019-10-19
1095019,38141,138.0,1910466,785491,306.0,0,1,1,2713.0,6,2019-10-27 21:47:46,21,2019-10-27
5321435,38548,47.0,13771,3722,99.0,0,0,0,1542.0,10,2019-10-17 05:14:25,5,2019-10-17
4730876,3456,125.0,2768473,50987,0.0,0,1,0,6226.0,7,2019-10-15 17:34:40,17,2019-10-15
4440465,6846,59.0,35079,3789,17.0,0,1,0,2317.0,7,2019-10-22 22:23:04,22,2019-10-22
2955277,278,185.0,18604,6131,90.0,0,1,0,255.0,9,2019-10-26 09:22:47,9,2019-10-26
1142423,43452,287.0,95993,3524,65.0,0,0,0,696.0,17,2019-10-22 17:43:36,17,2019-10-22
348466,22161,125.0,53103,6114,165.0,0,1,0,12195.0,10,2019-10-23 00:18:14,0,2019-10-23
369716,5103,188.0,437351,51045,290.0,0,0,0,15913.0,10,2019-10-20 19:07:49,19,2019-10-20
2228767,29393,61.0,43922,22491,10.0,0,0,0,33.0,21,2019-10-25 00:14:14,0,2019-10-25
3098478,1918,77.0,639198,4666,10.0,0,1,0,31530.0,9,2019-10-28 03:05:18,3,2019-10-28
1432798,58208,357.0,50887,65645,217.0,0,0,0,122.0,38,2019-10-14 22:34:53,22,2019-10-14
3325053,12222,175.0,70245,23079,339.0,0,1,0,592.0,10,2019-10-08 04:38:09,4,2019-10-08
738078,22174,215.0,725652,96580,19.0,0,1,0,10425.0,20,2019-10-23 20:58:18,20,2019-10-23
1046519,31098,91.0,735427,16720,9.0,0,0,0,31868.0,9,2019-10-27 22:35:33,22,2019-10-27
1766054,3045,51.0,53588,5515,146.0,0,0,0,403.0,23,2019-10-25 07:11:36,7,2019-10-25
1798682,10972,22.0,1307343,81099,139.0,0,0,0,27141.0,10,2019-09-26 06:44:02,6,2019-09-26
3131845,30840,129.0,22801,349541,79.0,0,0,0,62.0,11,2019-10-26 09:49:54,9,2019-10-26
5555270,5469,89.0,9813,4425,180.0,0,0,0,299.0,10,2019-10-25 00:13:03,0,2019-10-25
3476757,3862,113.0,634397,103792,192.0,0,0,0,703.0,9,2019-10-28 20:56:08,20,2019-10-28
1554299,14388,75.0,2611709,60076,42.0,0,0,0,2391.0,10,2019-10-07 22:58:33,22,2019-10-07
2182925,4517,23.0,1645291,14937,80.0,0,1,0,5896.0,6,2019-10-14 03:32:37,3,2019-10-14
2588249,16190,37.0,634600,7179,173.0,0,1,0,1153.0,7,2019-10-29 23:43:10,23,2019-10-29
3715742,17542,139.0,3474386,1731,49.0,0,0,0,3847.0,11,2019-10-25 18:09:16,18,2019-10-25
1039477,17511,138.0,1197769,155354,78.0,0,1,0,7.0,10,2019-10-09 23:24:44,23,2019-10-09
4082033,565,80.0,1794825,713132,115.0,0,0,0,34072.0,10,2019-10-28 01:30:04,1,2019-10-28
42608,10,143.0,3392802,150338,67.0,0,0,0,7.0,10,2019-10-27 20:37:53,20,2019-10-27
5776949,32027,60.0,1040144,114319,39.0,0,1,0,1336.0,9,2019-10-28 20:45:02,20,2019-10-28
218112,46631,217.0,1214747,197711,7.0,0,0,0,25.0,9,2019-10-21 02:58:02,2,2019-10-21
175560,19599,143.0,31629,338,102.0,0,0,0,1672.0,10,2019-10-23 06:46:13,6,2019-10-23
1149755,32751,213.0,3525482,123735,89.0,0,1,0,397.0,9,2019-10-24 20:24:04,20,2019-10-24
5521324,7926,70.0,537430,153428,15.0,0,1,0,835.0,10,2019-10-26 19:18:56,19,2019-10-26
4747527,45347,76.0,10170,8267,18.0,0,1,0,1999.0,7,2019-10-13 21:02:33,21,2019-10-13
3204626,4649,104.0,50789,115232,157.0,0,1,0,237.0,21,2019-10-21 19:19:18,19,2019-10-21
3011278,3013,180.0,1101829,690994,0.0,0,0,0,2225.0,18,2019-10-29 03:30:17,3,2019-10-29
226794,26261,25.0,17175,3221,4.0,0,1,0,325.0,26,2019-10-26 02:11:55,2,2019-10-26
4047608,36756,70.0,3283239,71766,313.0,0,0,0,1369.0,9,2019-10-27 22:50:13,22,2019-10-27
5428231,1358,46.0,636815,94108,33.0,0,1,0,68.0,6,2019-10-28 23:29:14,23,2019-10-28
323361,10287,45.0,14412,12,26.0,0,0,0,10909.0,10,2019-10-24 04:33:41,4,2019-10-24
1876392,16605,76.0,33258,11646,244.0,0,1,0,117.0,10,2019-10-21 20:17:11,20,2019-10-21
1553035,58114,56.0,1688389,306861,178.0,0,0,0,373.0,6,2019-10-26 04:55:18,4,2019-10-26
811666,13398,327.0,17296,18459,64.0,0,0,0,181.0,41,2019-10-15 06:55:33,6,2019-10-15
5016489,53805,213.0,1238207,1158,188.0,0,1,0,4013.0,10,2019-09-25 23:28:15,23,2019-09-25
1713526,57789,109.0,14270,15037,106.0,0,0,0,3786.0,8,2019-10-19 04:37:12,4,2019-10-19
1023581,18731,144.0,827,77465,137.0,0,0,0,22.0,25,2019-10-26 21:40:00,21,2019-10-26
417509,11356,71.0,3666942,70383,23.0,0,0,0,1358.0,10,2019-10-24 21:19:57,21,2019-10-24
847026,53237,31.0,100851,12593,158.0,0,1,0,150.0,7,2019-10-17 03:50:23,3,2019-10-17
3867057,22239,116.0,65,1274,89.0,0,1,0,579.0,10,2019-10-26 21:47:46,21,2019-10-26
672594,34742,18.0,902320,20786,6.0,0,0,0,68.0,9,2019-10-27 11:36:28,11,2019-10-27
3521068,19143,285.0,11923,10304,46.0,0,0,0,709.0,9,2019-10-24 20:15:19,20,2019-10-24
292793,1875,75.0,371771,25666,260.0,0,1,0,2011.0,10,2019-10-08 12:28:57,12,2019-10-08
956077,1995,19.0,2833952,13449,0.0,0,0,0,976.0,11,2019-10-10 20:44:50,20,2019-10-10
419699,27398,224.0,26632,1945,23.0,0,0,0,912.0,33,2019-10-06 00:22:19,0,2019-10-06
3779319,2444,123.0,638648,1518,103.0,0,1,0,11839.0,10,2019-10-28 00:32:11,0,2019-10-28
2788390,4581,148.0,64151,32941,113.0,0,1,0,2670.0,10,2019-10-08 05:38:40,5,2019-10-08
4610187,23954,8.0,42429,2318,179.0,0,0,0,113.0,25,2019-10-25 01:36:09,1,2019-10-25
5391355,31090,28.0,3238154,2051,182.0,0,1,0,30.0,7,2019-10-28 00:14:16,0,2019-10-28
1407940,47214,215.0,56012,47343,41.0,0,1,0,688.0,9,2019-10-24 22:48:17,22,2019-10-24
4706165,694,48.0,20097,97617,27.0,0,0,0,57.0,5,2019-10-26 10:54:20,10,2019-10-26
5410244,28566,45.0,333411,115443,80.0,0,1,0,238.0,10,2019-10-15 08:02:00,8,2019-10-15
3355225,9332,150.0,633611,55187,193.0,0,0,0,17672.0,10,2019-10-29 00:49:08,0,2019-10-29
2559989,1470,2.0,830716,95563,39.0,0,0,0,73.0,10,2019-10-27 19:07:57,19,2019-10-27
4973885,20977,178.0,713623,4951,4.0,0,0,0,1958.0,9,2019-10-29 18:12:10,18,2019-10-29
3987263,23726,68.0,52912,7335,101.0,0,1,0,2862.0,9,2019-10-08 20:56:50,20,2019-10-08
2037972,43747,203.0,414331,24051,52.0,0,1,0,1261.0,10,2019-10-20 00:17:06,0,2019-10-20
4703594,16184,250.0,86987,435912,74.0,0,1,0,238.0,3,2019-10-27 05:08:08,5,2019-10-27
506046,32962,180.0,83480,5073,236.0,0,0,0,1030.0,10,2019-10-08 19:14:52,19,2019-10-08
5497209,16300,26.0,1197727,6235,63.0,0,0,0,5331.0,10,2019-10-19 21:52:29,21,2019-10-19
1510495,36169,81.0,225497,103448,14.0,0,0,0,2836.0,9,2019-10-11 22:52:54,22,2019-10-11
1904755,31747,35.0,3390562,149072,189.0,0,1,0,220.0,12,2019-10-25 02:39:11,2,2019-10-25
3530917,2538,76.0,655156,782,13.0,0,1,0,2420.0,9,2019-10-28 23:06:59,23,2019-10-28
1837765,41277,88.0,3981447,1809,7.0,0,1,0,13472.0,9,2019-10-25 07:11:36,7,2019-10-25
5212803,31173,91.0,1973454,31483,41.0,0,0,0,101.0,21,2019-10-11 11:47:01,11,2019-10-11
4892321,1734,31.0,1566,9835,59.0,0,0,0,7.0,38,2019-10-27 02:39:41,2,2019-10-27
5064034,12082,35.0,729066,70137,17.0,0,1,0,237.0,9,2019-10-28 20:11:40,20,2019-10-28
5446037,6829,176.0,1758259,63734,32.0,0,0,0,4022.0,20,2019-10-11 03:42:07,3,2019-10-11
119599,7707,56.0,120326,24120,4.0,0,0,0,53.0,9,2019-10-25 11:34:38,11,2019-10-25
4972711,565,80.0,183379,12207,45.0,0,0,0,1529.0,32,2019-10-06 23:00:30,23,2019-10-06
307657,5068,165.0,4949,109,35.0,0,0,0,19393.0,13,2019-09-28 02:02:40,2,2019-09-28
3317332,10546,30.0,42646,6365,160.0,0,0,0,895.0,9,2019-10-23 06:27:10,6,2019-10-23
1560567,26843,125.0,347090,166134,170.0,0,1,0,10935.0,9,2019-10-07 05:59:29,5,2019-10-07
3267801,5997,89.0,48824,6406,87.0,0,0,0,219.0,7,2019-10-25 04:50:58,4,2019-10-25
1257822,1843,6.0,71551,13394,76.0,0,0,0,30.0,24,2019-10-10 16:57:33,16,2019-10-10
3355850,34737,149.0,804843,60,37.0,0,0,0,33421.0,21,2019-10-28 19:48:20,19,2019-10-28
2777883,9202,120.0,27931,9100,56.0,0,0,0,1204.0,10,2019-10-22 01:16:40,1,2019-10-22
5499136,6792,144.0,709465,11406,106.0,0,1,0,22.0,35,2019-10-28 03:17:42,3,2019-10-28
5464904,28318,47.0,1070112,2469,237.0,0,1,0,6200.0,10,2019-10-27 23:18:02,23,2019-10-27
1110715,45014,92.0,127790,42783,114.0,0,0,0,803.0,39,2019-10-22 16:55:41,16,2019-10-22
3577368,8869,28.0,1245879,226487,271.0,0,1,0,784.0,3,2019-10-13 18:25:10,18,2019-10-13
2495626,2904,77.0,30779,1490,140.0,0,1,0,6365.0,11,2019-10-19 21:49:56,21,2019-10-19
803173,60590,228.0,2360,22866,118.0,0,1,0,503.0,18,2019-10-23 22:10:41,22,2019-10-23
2709047,16577,124.0,26198,18607,5.0,0,1,0,935.0,8,2019-10-22 21:19:39,21,2019-10-22
3110442,14143,217.0,1355912,24531,147.0,0,1,0,682.0,19,2019-10-21 23:02:28,23,2019-10-21
2428701,128,322.0,3254487,34893,282.0,0,0,0,138.0,8,2019-10-27 19:28:33,19,2019-10-27
3806302,32074,169.0,14239,7390,22.0,0,1,0,7.0,21,2019-10-23 19:03:50,19,2019-10-23
801129,14543,7.0,38971,52914,26.0,0,0,0,7557.0,10,2019-10-23 23:42:53,23,2019-10-23
1777824,47862,129.0,2976034,40801,250.0,0,0,0,527.0,10,2019-10-21 00:51:02,0,2019-10-21
588308,63304,200.0,4129,19908,82.0,0,1,0,4200.0,10,2019-10-19 06:12:19,6,2019-10-19
1135303,6376,57.0,683905,9426,7.0,0,1,0,6842.0,10,2019-10-27 22:29:37,22,2019-10-27
2496901,6685,62.0,1651074,46918,4.0,0,1,0,284.0,11,2019-10-28 18:23:05,18,2019-10-28
677370,58361,99.0,91260,14834,112.0,0,1,0,1513.0,10,2019-10-21 08:48:02,8,2019-10-21
3877381,57709,27.0,3474386,1731,49.0,0,1,0,3847.0,11,2019-10-25 18:09:16,18,2019-10-25
3361292,12562,248.0,1043545,39702,218.0,0,0,0,2412.0,10,2019-10-23 04:20:59,4,2019-10-23
1226481,22622,235.0,949487,36081,42.0,0,0,0,1384.0,10,2019-10-15 17:51:32,17,2019-10-15
5512488,18403,61.0,1521510,34541,69.0,0,0,0,1181.0,19,2019-10-09 05:44:18,5,2019-10-09
519328,14683,105.0,1035976,34542,14.0,0,0,0,2209.0,10,2019-10-18 05:10:18,5,2019-10-18
491743,46317,25.0,3565553,179146,14.0,0,0,0,206.0,9,2019-10-24 15:29:20,15,2019-10-24
3864535,14749,51.0,38117,14797,87.0,0,0,0,166.0,21,2019-10-21 05:28:34,5,2019-10-21
3083449,7799,120.0,3641978,189050,68.0,0,1,0,703.0,18,2019-09-27 18:43:46,18,2019-09-27
243608,4779,250.0,725878,53844,44.0,0,0,0,284.0,9,2019-10-30 00:59:44,0,2019-10-30
1323156,10248,166.0,211901,62736,180.0,0,1,0,2240.0,9,2019-10-12 18:45:35,18,2019-10-12
3023926,52794,203.0,61658,10791,41.0,0,1,0,1270.0,4,2019-10-16 19:45:53,19,2019-10-16
1867084,295,19.0,1129571,388228,15.0,0,0,0,220.0,10,2019-10-24 01:16:02,1,2019-10-24
5305758,37708,243.0,103197,20724,15.0,0,0,0,849.0,40,2019-10-26 05:44:50,5,2019-10-26
3510492,36666,140.0,88013,6459,176.0,0,0,0,1075.0,15,2019-10-26 16:51:16,16,2019-10-26
4097399,2,129.0,201823,88513,33.0,0,0,0,1295.0,10,2019-10-27 07:05:36,7,2019-10-27
2526214,21577,93.0,890437,18282,69.0,0,0,0,25.0,5,2019-10-27 16:22:22,16,2019-10-27
1879437,32462,120.0,75796,155,9.0,0,0,0,1861.0,9,2019-10-23 16:54:15,16,2019-10-23
2125215,8574,14.0,828930,9262,170.0,0,1,0,1031.0,7,2019-10-28 02:58:21,2,2019-10-28
1514538,31082,18.0,314690,26736,223.0,0,1,0,93.0,7,2019-10-20 19:21:15,19,2019-10-20
1996887,5469,89.0,756673,151286,34.0,0,0,0,20762.0,10,2019-10-30 04:33:54,4,2019-10-30
3078869,21581,73.0,62479,28889,190.0,0,0,0,22.0,10,2019-10-25 05:38:36,5,2019-10-25
422856,45880,21.0,136575,3043,85.0,0,0,0,252.0,18,2019-10-23 18:42:19,18,2019-10-23
3524972,35228,81.0,2882307,184352,102.0,0,1,0,51174.0,10,2019-10-18 22:04:17,22,2019-10-18
2221492,25378,126.0,1391,3511,42.0,0,1,0,740.0,10,2019-10-26 19:55:19,19,2019-10-26
2736322,643,45.0,535730,10780,7.0,0,1,0,779.0,10,2019-10-07 17:26:52,17,2019-10-07
4304426,32670,110.0,634689,8924,52.0,0,0,0,3434.0,13,2019-10-29 02:51:18,2,2019-10-29
2952306,7536,117.0,59214,61807,4.0,0,1,0,3824.0,9,2019-10-23 20:37:52,20,2019-10-23
1404363,12801,154.0,30772,3073,102.0,0,0,0,88.0,21,2019-10-27 08:14:02,8,2019-10-27
2201780,18668,56.0,2656534,136196,24.0,0,0,0,241.0,10,2019-09-30 01:36:14,1,2019-09-30
